delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost,shipment_uid,expected_transit_hours,actual_transit_hours,effective_speed_kmh,sla_variance_hours,is_anomaly_iso,delivery_cost_capped,actual_transit_hours_capped,cost_per_km,cost_per_kg,is_ev,is_adverse_weather,carrier_baseline_reliability,log_delivery_cost,log_distance_km,target_delayed_binary,target_failed_binary,distance_km_standardized,distance_km_minmax,distance_km_robust,package_weight_kg_standardized,package_weight_kg_minmax,package_weight_kg_robust,delivery_cost_standardized,delivery_cost_minmax,delivery_cost_robust,actual_transit_hours_standardized,actual_transit_hours_minmax,actual_transit_hours_robust,cost_per_km_standardized,cost_per_km_minmax,cost_per_km_robust
14948.0,fedex,cosmetics,ev bike,same day,north,hot,216.9,28.69,00:00.0,00:00.0,no,delivered,5,1270.57,DEL-IND-14948,8.0,8.29,26.16,0.29,False,1270.57,8.29,5.86,44.29,1,0,0.87,7.148,5.384,0,0,0.7697,0.7267,0.4423,0.2467,0.5736,0.1419,0.931,0.7644,0.5395,-0.153,0.2189,0.0984,-0.2361,0.0126,0.1119
14949.0,dhl,furniture,bike,express,west,clear,192.0,14.08,00:00.0,00:00.0,yes,delayed,2,1052.24,DEL-IND-14949,18.0,11.67,16.45,-6.33,False,1052.24,11.67,5.48,74.73,0,0,0.85,6.9596,5.2627,1,0,0.4815,0.6419,0.2752,-0.7702,0.2745,-0.443,0.4299,0.6223,0.2472,0.34,0.3091,0.4896,-0.312,0.007,-0.2424
14950.0,dhl,clothing,ev bike,express,north,clear,90.1,6.77,00:00.0,00:00.0,no,delivered,4,520.81,DEL-IND-14950,18.0,3.43,26.27,-14.57,False,520.81,3.43,5.78,76.93,1,0,0.85,6.2573,4.512,0,0,-0.6977,0.2947,-0.4087,-1.2789,0.1249,-0.7356,-0.7898,0.2766,-0.4641,-0.8619,0.0892,-0.4641,-0.2521,0.0114,0.0373
14951.0,fedex,cosmetics,ev bike,two day,east,hot,178.7,2.74,00:00.0,00:00.0,no,delivered,5,901.72,DEL-IND-14951,48.0,7.27,24.58,-40.73,False,901.72,7.27,5.05,329.09,1,0,0.87,6.8054,5.1913,0,0,0.3276,0.5966,0.1859,-1.5594,0.0424,-0.8969,0.0844,0.5244,0.0458,-0.3018,0.1917,-0.0197,-0.398,0.0007,-0.6434
14952.0,fedex,groceries,ev van,same day,central,clear,159.8,8.8,00:00.0,00:00.0,yes,delayed,2,925.4,DEL-IND-14952,8.0,11.12,14.37,3.12,False,925.4,11.12,5.79,105.16,1,0,0.87,6.8313,5.0802,1,0,0.1089,0.5322,0.0591,-1.1376,0.1664,-0.6543,0.1388,0.5398,0.0775,0.2598,0.2944,0.4259,-0.2501,0.0115,0.0466
14953.0,delhivery,clothing,truck,standard,west,rainy,94.4,25.31,00:00.0,00:00.0,no,delivered,5,547.93,DEL-IND-14953,72.0,4.67,20.21,-67.33,False,547.93,4.67,5.8,21.65,0,1,0.88,6.308,4.5581,0,0,-0.648,0.3094,-0.3799,0.0114,0.5044,0.0066,-0.7276,0.2942,-0.4278,-0.681,0.1223,-0.3206,-0.2481,0.0117,0.0559
14954.0,fedex,cosmetics,scooter,standard,west,foggy,6.9,4.28,00:00.0,00:00.0,no,delivered,4,95.6674,DEL-IND-14954,72.0,0.79,8.73,-71.21,False,95.669974,0.79,13.86,22.35,0,1,0.87,4.5713,2.0669,0,0,-1.6606,0.0112,-0.9671,-1.4522,0.0739,-0.8353,-1.7656,0.0,-1.0331,-1.247,0.0187,-0.7697,1.3627,0.1294,7.5711
14955.0,dhl,cosmetics,ev bike,two day,north,cold,151.9,4.31,00:00.0,00:00.0,no,delivered,4,772.43,DEL-IND-14955,48.0,6.54,23.23,-41.46,False,772.43,6.54,5.09,179.22,1,0,0.85,6.6508,5.0298,0,0,0.0175,0.5053,0.006,-1.4501,0.0745,-0.8341,-0.2123,0.4403,-0.1273,-0.4083,0.1722,-0.1042,-0.39,0.0013,-0.6061
14956.0,ekart,documents,scooter,same day,central,hot,3.8,31.34,00:00.0,00:00.0,no,delivered,3,213.02,DEL-IND-14956,8.0,1.65,2.3,-6.35,False,213.02,1.65,56.06,6.8,0,0,0.82,5.3661,1.5686,0,0,-1.6965,0.0007,-0.9879,0.4311,0.6278,0.248,-1.4963,0.0763,-0.8761,-1.1216,0.0416,-0.6701,9.7961,0.7455,46.9184
14957.0,dhl,automobile parts,bike,express,south,rainy,212.6,9.49,00:00.0,00:00.0,yes,failed,1,1141.47,DEL-IND-14957,18.0,15.72,13.52,-2.28,False,1141.47,15.72,5.37,120.28,0,1,0.85,7.0409,5.3641,1,1,0.72,0.7121,0.4134,-1.0896,0.1806,-0.6267,0.6347,0.6804,0.3667,0.9308,0.4172,0.9583,-0.334,0.0054,-0.345
14958.0,dhl,cosmetics,bike,two day,west,foggy,65.0,20.35,00:00.0,00:00.0,no,delivered,3,386.05,DEL-IND-14958,48.0,4.71,13.8,-43.29,False,386.05,4.71,5.94,18.97,0,1,0.85,5.9586,4.1897,0,0,-0.9882,0.2092,-0.5772,-0.3338,0.4029,-0.192,-1.0991,0.1889,-0.6445,-0.6752,0.1233,-0.316,-0.2201,0.0137,0.1865
14959.0,dhl,electronics,ev van,standard,south,foggy,95.7,13.65,00:00.0,00:00.0,no,delivered,3,519.45,DEL-IND-14959,72.0,4.12,23.23,-67.88,False,519.45,4.12,5.43,38.05,1,1,0.85,6.2547,4.5716,0,0,-0.6329,0.3138,-0.3711,-0.8001,0.2657,-0.4602,-0.793,0.2757,-0.4659,-0.7613,0.1076,-0.3843,-0.322,0.0063,-0.289
14960.0,ecom express,groceries,van,standard,west,rainy,34.7,22.77,00:00.0,00:00.0,no,delivered,3,241.81,DEL-IND-14960,72.0,1.71,20.29,-70.29,False,241.81,1.71,6.97,10.62,0,1,0.79,5.4923,3.5752,0,0,-1.3389,0.106,-0.7805,-0.1654,0.4524,-0.0951,-1.4302,0.0951,-0.8375,-1.1128,0.0432,-0.6632,-0.0143,0.0288,1.1469
14961.0,fedex,automobile parts,bike,express,east,foggy,168.1,40.86,00:00.0,00:00.0,yes,failed,1,1013.08,DEL-IND-14961,18.0,22.28,7.54,4.28,False,1013.08,22.28,6.03,24.79,0,1,0.87,6.9217,5.1305,1,1,0.205,0.5605,0.1148,1.0937,0.8227,0.6291,0.34,0.5969,0.1948,1.8876,0.5924,1.7176,-0.2021,0.015,0.2704
14962.0,fedex,clothing,bike,two day,west,stormy,35.4,41.57,00:00.0,00:00.0,no,delivered,4,301.71,DEL-IND-14962,48.0,3.47,10.2,-44.53,False,301.71,3.47,8.52,7.26,0,1,0.87,5.7128,3.5946,0,0,-1.3308,0.1083,-0.7758,1.1431,0.8373,0.6575,-1.2927,0.1341,-0.7574,-0.8561,0.0902,-0.4595,0.2955,0.0514,2.5921
14963.0,ekart,automobile parts,bike,two day,central,clear,132.3,0.67,00:00.0,00:00.0,no,delivered,5,663.36,DEL-IND-14963,48.0,6.65,19.89,-41.35,False,663.36,6.65,5.01,990.09,0,0,0.82,6.4988,4.8926,0,0,-0.2094,0.4385,-0.1255,-1.7035,0.0,-0.9798,-0.4627,0.3693,-0.2733,-0.3922,0.1751,-0.0914,-0.4059,0.0001,-0.6807
14964.0,ecom express,furniture,ev bike,express,east,cold,200.1,13.37,00:00.0,00:00.0,no,delivered,5,1090.61,DEL-IND-14964,18.0,7.34,27.26,-10.66,False,1090.61,7.34,5.45,81.57,1,0,0.79,6.9954,5.3038,0,0,0.5753,0.6695,0.3295,-0.8196,0.26,-0.4714,0.5179,0.6473,0.2986,-0.2916,0.1935,-0.0116,-0.318,0.0066,-0.2704
14965.0,delhivery,cosmetics,bike,same day,north,hot,290.9,31.24,00:00.0,00:00.0,no,delivered,4,1632.7206,DEL-IND-14965,8.0,10.13,28.72,2.13,False,1632.720006,10.13,5.61,52.26,0,0,0.88,7.3986,5.6764,0,0,1.6261,0.9789,0.9389,0.4241,0.6258,0.244,1.7622,1.0,1.0242,0.1154,0.268,0.3113,-0.286,0.0089,-0.1212
14966.0,fedex,cosmetics,ev bike,express,south,hot,154.2,24.8,00:00.0,00:00.0,yes,failed,1,895.4,DEL-IND-14966,18.0,22.61,6.82,4.61,False,895.4,22.61,5.81,36.1,1,0,0.87,6.7984,5.0447,1,1,0.0441,0.5131,0.0215,-0.0241,0.494,-0.0138,0.0699,0.5203,0.0373,1.9358,0.6012,1.7558,-0.2461,0.0118,0.0653
14967.0,blue dart,furniture,truck,two day,south,stormy,69.1,48.2,00:00.0,00:00.0,no,delivered,5,490.1,DEL-IND-14967,48.0,3.06,22.58,-44.94,False,490.1,3.06,7.09,10.17,0,1,0.86,6.1966,4.2499,0,0,-0.9408,0.2232,-0.5497,1.6045,0.973,0.9229,-0.8603,0.2566,-0.5052,-0.9159,0.0793,-0.5069,0.0097,0.0305,1.2587
14968.0,xpressbees,furniture,scooter,two day,north,rainy,206.0,18.63,00:00.0,00:00.0,no,delivered,5,1085.89,DEL-IND-14968,48.0,10.42,19.77,-37.58,False,1085.89,10.42,5.27,58.29,0,1,0.76,6.9911,5.3327,0,0,0.6436,0.6896,0.3691,-0.4535,0.3677,-0.2608,0.5071,0.6442,0.2923,0.1577,0.2758,0.3449,-0.354,0.0039,-0.4382
14969.0,dhl,pharmacy,ev van,standard,east,hot,92.7,31.1,00:00.0,00:00.0,no,delivered,4,556.8,DEL-IND-14969,72.0,3.07,30.2,-68.93,False,556.8,3.07,6.01,17.9,1,0,0.85,6.324,4.5401,0,0,-0.6677,0.3036,-0.3913,0.4144,0.6229,0.2384,-0.7072,0.3,-0.4159,-0.9144,0.0796,-0.5058,-0.2061,0.0147,0.2517
14970.0,ekart,pharmacy,van,same day,east,cold,84.2,21.49,00:00.0,00:00.0,no,delivered,4,585.47,DEL-IND-14970,8.0,3.27,25.75,-4.73,False,585.47,3.27,6.95,27.24,0,0,0.82,6.3741,4.445,0,0,-0.766,0.2746,-0.4483,-0.2544,0.4262,-0.1463,-0.6414,0.3187,-0.3775,-0.8853,0.0849,-0.4826,-0.0183,0.0285,1.1282
14971.0,delhivery,cosmetics,van,standard,east,clear,190.7,27.55,00:00.0,00:00.0,no,delivered,4,1036.15,DEL-IND-14971,72.0,14.79,12.89,-57.21,False,1036.15,14.79,5.43,37.61,0,0,0.88,6.9442,5.2559,0,0,0.4665,0.6375,0.2664,0.1673,0.5503,0.0963,0.3929,0.6119,0.2257,0.7951,0.3924,0.8507,-0.322,0.0063,-0.289
14972.0,amazon logistics,groceries,ev bike,same day,south,foggy,18.5,6.12,00:00.0,00:00.0,no,delivered,5,210.86,DEL-IND-14972,8.0,1.59,11.64,-6.41,False,210.86,1.59,11.4,34.45,1,1,0.84,5.3559,2.9704,0,0,-1.5264,0.0508,-0.8893,-1.3242,0.1116,-0.7616,-1.5012,0.0749,-0.879,-1.1303,0.04,-0.6771,0.8711,0.0934,5.2774
14973.0,dhl,groceries,truck,express,south,cold,117.3,24.81,00:00.0,00:00.0,yes,delayed,3,710.93,DEL-IND-14973,18.0,21.07,5.57,3.07,False,710.93,21.07,6.06,28.65,0,0,0.85,6.568,4.7732,1,0,-0.383,0.3874,-0.2262,-0.0234,0.4942,-0.0134,-0.3535,0.4003,-0.2096,1.7111,0.5601,1.5775,-0.1961,0.0155,0.2984
14974.0,ekart,fragile items,ev bike,express,central,cold,110.9,17.5,00:00.0,00:00.0,no,delivered,5,657.0,DEL-IND-14974,18.0,4.21,26.34,-13.79,False,657.0,4.21,5.92,37.54,1,0,0.82,6.4892,4.7176,0,0,-0.457,0.3656,-0.2691,-0.5321,0.3445,-0.306,-0.4773,0.3652,-0.2818,-0.7481,0.11,-0.3738,-0.2241,0.0134,0.1678
14975.0,amazon logistics,cosmetics,truck,express,north,cold,46.7,10.54,00:00.0,00:00.0,yes,delayed,2,315.12,DEL-IND-14975,18.0,10.94,4.27,-7.06,False,315.12,10.94,6.75,29.9,0,0,0.84,5.7561,3.8649,1,0,-1.2,0.1468,-0.7,-1.0165,0.202,-0.5847,-1.2619,0.1428,-0.7394,0.2335,0.2896,0.4051,-0.0582,0.0256,0.9417
14976.0,delhivery,pharmacy,ev van,same day,east,clear,182.2,21.58,00:00.0,00:00.0,yes,delayed,2,1075.74,DEL-IND-14976,8.0,9.81,18.57,1.81,False,1075.74,9.81,5.9,49.85,1,0,0.88,6.9817,5.2106,1,0,0.3681,0.6085,0.2094,-0.2482,0.428,-0.1427,0.4838,0.6376,0.2787,0.0687,0.2595,0.2743,-0.2281,0.0131,0.1492
14977.0,fedex,furniture,van,two day,west,clear,232.0,37.18,00:00.0,00:00.0,no,delivered,5,1271.54,DEL-IND-14977,48.0,6.47,35.86,-41.53,False,1271.54,6.47,5.48,34.2,0,0,0.87,7.1488,5.451,0,0,0.9445,0.7782,0.5436,0.8375,0.7474,0.4818,0.9332,0.765,0.5408,-0.4185,0.1703,-0.1123,-0.312,0.007,-0.2424
14978.0,blue dart,pharmacy,scooter,same day,central,cold,92.9,49.52,00:00.0,00:00.0,no,delivered,4,714.29,DEL-IND-14978,8.0,3.86,24.07,-4.14,False,714.29,3.86,7.69,14.42,0,0,0.86,6.5727,4.5422,0,0,-0.6653,0.3043,-0.3899,1.6964,1.0,0.9758,-0.3458,0.4025,-0.2051,-0.7992,0.1006,-0.4144,0.1296,0.0393,1.8182
14979.0,blue dart,pharmacy,bike,two day,east,cold,112.7,42.81,00:00.0,00:00.0,no,delivered,3,691.93,DEL-IND-14979,48.0,5.23,21.55,-42.77,False,691.93,5.23,6.14,16.16,0,0,0.86,6.5409,4.7336,0,0,-0.4362,0.3717,-0.257,1.2294,0.8626,0.7072,-0.3971,0.3879,-0.235,-0.5994,0.1372,-0.2558,-0.1801,0.0166,0.373
14980.0,delhivery,groceries,scooter,two day,south,foggy,114.5,48.67,00:00.0,00:00.0,no,delivered,5,718.51,DEL-IND-14980,48.0,6.73,17.01,-41.27,False,718.51,6.73,6.28,14.76,0,1,0.88,6.5786,4.7493,0,0,-0.4154,0.3779,-0.245,1.6372,0.9826,0.9418,-0.3361,0.4052,-0.1995,-0.3806,0.1773,-0.0822,-0.1521,0.0187,0.5035
14981.0,blue dart,clothing,ev bike,standard,west,rainy,175.2,14.84,00:00.0,00:00.0,no,delivered,4,920.52,DEL-IND-14981,72.0,8.24,21.26,-63.76,False,920.52,8.24,5.25,62.03,1,1,0.86,6.826,5.1716,0,0,0.2871,0.5847,0.1624,-0.7173,0.2901,-0.4125,0.1276,0.5366,0.0709,-0.1603,0.2176,0.0926,-0.358,0.0037,-0.4569
14982.0,ecom express,furniture,ev van,two day,east,foggy,230.3,34.84,00:00.0,00:00.0,no,delivered,3,1256.02,DEL-IND-14982,48.0,7.7,29.91,-40.3,False,1256.02,7.7,5.45,36.05,1,1,0.79,7.1365,5.4437,0,0,0.9248,0.7724,0.5322,0.6747,0.6995,0.3881,0.8976,0.7549,0.52,-0.2391,0.2032,0.0301,-0.318,0.0066,-0.2704
14983.0,fedex,groceries,scooter,standard,west,clear,44.3,39.61,00:00.0,00:00.0,no,delivered,5,340.33,DEL-IND-14983,72.0,7.17,6.18,-64.83,False,340.33,7.17,7.68,8.59,0,0,0.87,5.8328,3.8133,0,0,-1.2278,0.1387,-0.7161,1.0067,0.7971,0.5791,-1.2041,0.1592,-0.7057,-0.3164,0.189,-0.0313,0.1276,0.0391,1.8089
14984.0,ecom express,electronics,bike,standard,south,cold,5.6,12.29,00:00.0,00:00.0,no,delivered,4,95.6674,DEL-IND-14984,72.0,0.75,7.47,-71.25,False,95.669974,0.75,17.08,7.78,0,0,0.79,4.5713,1.8871,0,0,-1.6757,0.0068,-0.9758,-0.8947,0.2379,-0.5146,-1.7656,0.0,-1.0331,-1.2528,0.0176,-0.7743,2.0062,0.1764,10.5734
14985.0,ekart,automobile parts,ev bike,standard,south,cold,223.0,31.61,00:00.0,00:00.0,no,delivered,4,1209.83,DEL-IND-14985,72.0,9.74,22.9,-62.26,False,1209.83,9.74,5.43,38.27,1,0,0.82,7.0991,5.4116,0,0,0.8403,0.7475,0.4832,0.4499,0.6334,0.2588,0.7916,0.7249,0.4582,0.0585,0.2576,0.2662,-0.322,0.0063,-0.289
14986.0,xpressbees,cosmetics,ev bike,express,south,hot,103.6,7.41,00:00.0,00:00.0,yes,delayed,3,590.23,DEL-IND-14986,18.0,11.64,8.9,-6.36,False,590.23,11.64,5.7,79.65,1,0,0.76,6.3822,4.6501,1,0,-0.5415,0.3407,-0.3181,-1.2344,0.138,-0.71,-0.6305,0.3218,-0.3712,0.3356,0.3083,0.4861,-0.2681,0.0102,-0.0373
14987.0,delhivery,clothing,bike,standard,west,rainy,157.6,47.37,00:00.0,00:00.0,no,delivered,5,930.11,DEL-IND-14987,72.0,8.54,18.45,-63.46,False,930.11,8.54,5.9,19.64,0,1,0.88,6.8364,5.0664,0,0,0.0834,0.5247,0.0443,1.5467,0.956,0.8897,0.1496,0.5429,0.0838,-0.1166,0.2256,0.1273,-0.2281,0.0131,0.1492
14988.0,delhivery,clothing,bike,same day,east,stormy,199.3,47.4,00:00.0,00:00.0,yes,delayed,2,1238.7,DEL-IND-14988,8.0,23.64,8.43,15.64,False,1238.7,23.64,6.22,26.13,0,1,0.88,7.1226,5.2998,1,0,0.566,0.6668,0.3242,1.5488,0.9566,0.8909,0.8578,0.7437,0.4968,2.086,0.6287,1.875,-0.1641,0.0178,0.4476
14989.0,delhivery,pharmacy,van,same day,west,foggy,297.1,7.99,00:00.0,00:00.0,yes,delayed,2,1613.47,DEL-IND-14989,8.0,27.63,10.75,19.63,True,1613.47,27.63,5.43,201.94,0,1,0.88,7.3868,5.6974,1,0,1.6979,1.0,0.9805,-1.194,0.1498,-0.6867,1.718,0.9875,0.9984,2.668,0.7352,2.3368,-0.322,0.0063,-0.289
14990.0,ecom express,fragile items,van,same day,north,hot,229.7,34.73,00:00.0,00:00.0,no,delivered,5,1352.69,DEL-IND-14990,8.0,8.06,28.5,0.06,False,1352.69,8.06,5.89,38.95,0,0,0.79,7.2106,5.4411,0,0,0.9178,0.7704,0.5282,0.667,0.6972,0.3837,1.1194,0.8178,0.6494,-0.1866,0.2128,0.0718,-0.2301,0.013,0.1399
14991.0,xpressbees,furniture,bike,two day,west,clear,98.5,48.81,00:00.0,00:00.0,no,delivered,4,638.93,DEL-IND-14991,48.0,6.44,15.3,-41.56,False,638.93,6.44,6.49,13.09,0,0,0.76,6.4614,4.6002,0,0,-0.6005,0.3233,-0.3523,1.647,0.9855,0.9474,-0.5187,0.3534,-0.306,-0.4229,0.1695,-0.1157,-0.1102,0.0218,0.6993
14992.0,xpressbees,fragile items,truck,standard,central,stormy,56.1,3.85,00:00.0,00:00.0,no,delivered,4,292.05,DEL-IND-14992,72.0,2.97,18.89,-69.03,False,292.05,2.97,5.21,75.86,0,1,0.76,5.6803,4.0448,0,0,-1.0912,0.1789,-0.6369,-1.4821,0.0651,-0.8525,-1.3149,0.1278,-0.7703,-0.929,0.0769,-0.5174,-0.366,0.0031,-0.4942
14993.0,ecom express,clothing,van,two day,north,hot,162.0,39.49,00:00.0,00:00.0,no,delivered,5,928.47,DEL-IND-14993,48.0,4.38,36.99,-43.62,False,928.47,4.38,5.73,23.51,0,0,0.79,6.8346,5.0938,0,0,0.1344,0.5397,0.0738,0.9983,0.7947,0.5743,0.1458,0.5418,0.0816,-0.7233,0.1145,-0.3542,-0.2621,0.0107,-0.0093
14994.0,ekart,furniture,ev bike,two day,north,clear,150.5,25.32,00:00.0,00:00.0,no,delivered,3,828.46,DEL-IND-14994,48.0,5.63,26.73,-42.37,False,828.46,5.63,5.5,32.72,1,0,0.82,6.7208,5.0206,0,0,0.0013,0.5005,-0.0034,0.0121,0.5046,0.007,-0.0837,0.4768,-0.0523,-0.541,0.1479,-0.2095,-0.308,0.0073,-0.2238
14995.0,xpressbees,fragile items,ev van,standard,east,cold,38.0,17.0,00:00.0,00:00.0,no,delivered,4,241.0,DEL-IND-14995,72.0,2.73,13.92,-69.27,False,241.0,2.73,6.34,14.18,1,0,0.76,5.4889,3.6636,0,0,-1.3007,0.1172,-0.7584,-0.5669,0.3343,-0.3261,-1.432,0.0946,-0.8386,-0.964,0.0705,-0.5451,-0.1402,0.0196,0.5594
14996.0,fedex,fragile items,bike,same day,central,foggy,137.9,17.74,00:00.0,00:00.0,no,delivered,3,842.72,DEL-IND-14996,8.0,6.65,20.74,-1.35,False,842.72,6.65,6.11,47.5,0,1,0.87,6.7378,4.9338,0,0,-0.1446,0.4576,-0.0879,-0.5154,0.3494,-0.2964,-0.051,0.486,-0.0332,-0.3922,0.1751,-0.0914,-0.1861,0.0162,0.345
14997.0,fedex,documents,van,express,central,clear,289.2,18.23,00:00.0,00:00.0,no,delivered,3,1550.69,DEL-IND-14997,18.0,7.12,40.62,-10.88,False,1550.69,7.12,5.36,85.06,0,0,0.87,7.3471,5.6706,0,0,1.6064,0.9731,0.9275,-0.4813,0.3595,-0.2768,1.5739,0.9466,0.9144,-0.3237,0.1877,-0.037,-0.336,0.0053,-0.3543
14998.0,shadowfax,cosmetics,ev bike,standard,south,stormy,162.5,9.6,00:00.0,00:00.0,no,delivered,3,841.3,DEL-IND-14998,72.0,8.46,19.21,-63.54,False,841.3,8.46,5.18,87.64,1,1,0.8,6.7361,5.0968,0,0,0.1401,0.5414,0.0772,-1.082,0.1828,-0.6223,-0.0543,0.4851,-0.0351,-0.1282,0.2234,0.1181,-0.372,0.0026,-0.5221
14999.0,fedex,electronics,bike,same day,central,hot,297.1,1.6,00:00.0,00:00.0,yes,delayed,3,1590.8,DEL-IND-14999,8.0,16.58,17.92,8.58,True,1590.8,16.58,5.35,994.25,0,0,0.87,7.3726,5.6974,1,0,1.6979,1.0,0.9805,-1.6387,0.019,-0.9426,1.6659,0.9727,0.9681,1.0562,0.4402,1.0579,-0.338,0.0051,-0.3636
15000.0,delhivery,clothing,ev van,standard,east,clear,59.9,27.57,00:00.0,00:00.0,no,delivered,5,382.21,DEL-IND-15000,72.0,1.84,32.55,-70.16,False,382.21,1.84,6.38,13.86,1,0,0.88,5.9486,4.1092,0,0,-1.0472,0.1918,-0.6114,0.1687,0.5507,0.0971,-1.1079,0.1864,-0.6496,-1.0938,0.0467,-0.6481,-0.1322,0.0201,0.5967
15001.0,delhivery,automobile parts,van,standard,west,foggy,172.6,25.0,00:00.0,00:00.0,no,delivered,3,938.0,DEL-IND-15001,72.0,5.97,28.91,-66.03,False,938.0,5.97,5.43,37.52,0,1,0.88,6.8448,5.1568,0,0,0.257,0.5758,0.145,-0.0102,0.4981,-0.0058,0.1677,0.548,0.0943,-0.4914,0.157,-0.1701,-0.322,0.0063,-0.289
15002.0,fedex,cosmetics,ev bike,same day,central,rainy,30.6,35.52,00:00.0,00:00.0,no,delivered,4,359.56,DEL-IND-15002,8.0,3.03,10.1,-4.97,False,359.56,3.03,11.75,10.12,1,1,0.87,5.8877,3.4532,0,0,-1.3863,0.092,-0.8081,0.722,0.7134,0.4153,-1.1599,0.1717,-0.6799,-0.9203,0.0785,-0.5104,0.941,0.0986,5.6037
15003.0,shadowfax,clothing,truck,standard,north,cold,223.4,20.09,00:00.0,00:00.0,no,delivered,4,1177.27,DEL-IND-15003,72.0,6.35,35.18,-65.65,False,1177.27,6.35,5.27,58.6,0,0,0.8,7.0718,5.4134,0,0,0.8449,0.7489,0.4859,-0.3519,0.3975,-0.2024,0.7168,0.7037,0.4146,-0.436,0.1671,-0.1262,-0.354,0.0039,-0.4382
15004.0,xpressbees,automobile parts,ev van,two day,west,rainy,88.4,44.2,00:00.0,00:00.0,no,delivered,4,574.6,DEL-IND-15004,48.0,3.09,28.61,-44.91,False,574.6,3.09,6.5,13.0,1,1,0.76,6.3554,4.4931,0,0,-0.7174,0.2889,-0.4201,1.3261,0.8911,0.7628,-0.6664,0.3116,-0.3921,-0.9115,0.0801,-0.5035,-0.1082,0.0219,0.7086
15005.0,shadowfax,automobile parts,bike,standard,east,clear,287.6,36.7,00:00.0,00:00.0,no,delivered,5,1548.1,DEL-IND-15005,72.0,9.23,31.16,-62.77,False,1548.1,9.23,5.38,42.18,0,0,0.8,7.3454,5.665,0,0,1.5879,0.9676,0.9168,0.8041,0.7376,0.4626,1.5679,0.9449,0.9109,-0.0159,0.244,0.2072,-0.332,0.0055,-0.3357
15006.0,blue dart,electronics,ev van,express,south,stormy,8.5,32.25,00:00.0,00:00.0,yes,delayed,3,189.25,DEL-IND-15006,18.0,6.33,1.34,-11.67,False,189.25,6.33,22.26,5.87,1,1,0.86,5.2483,2.2513,1,0,-1.6421,0.0167,-0.9564,0.4944,0.6465,0.2844,-1.5508,0.0609,-0.9079,-0.4389,0.1666,-0.1285,3.0414,0.252,15.4033
15007.0,dhl,electronics,truck,express,east,cold,169.8,24.1,00:00.0,00:00.0,yes,delayed,2,971.3,DEL-IND-15007,18.0,18.26,9.3,0.26,False,971.3,18.26,5.72,40.3,0,0,0.85,6.8797,5.1405,1,0,0.2246,0.5663,0.1262,-0.0728,0.4796,-0.0418,0.2441,0.5697,0.1389,1.3012,0.4851,1.2523,-0.2641,0.0105,-0.0186
15008.0,dhl,documents,ev bike,standard,south,rainy,211.4,7.85,00:00.0,00:00.0,no,delivered,5,1080.55,DEL-IND-15008,72.0,10.51,20.11,-61.49,False,1080.55,10.51,5.11,137.65,1,1,0.85,6.9862,5.3585,0,0,0.7061,0.708,0.4054,-1.2037,0.147,-0.6924,0.4948,0.6408,0.2851,0.1708,0.2782,0.3553,-0.386,0.0016,-0.5874
15009.0,ecom express,fragile items,ev bike,same day,west,cold,129.8,2.77,00:00.0,00:00.0,no,delivered,4,757.31,DEL-IND-15009,8.0,5.51,23.56,-2.49,False,757.31,5.51,5.83,273.4,1,0,0.79,6.6311,4.8737,0,0,-0.2383,0.43,-0.1423,-1.5573,0.043,-0.8957,-0.247,0.4305,-0.1475,-0.5585,0.1447,-0.2234,-0.2421,0.0121,0.0839
15010.0,fedex,pharmacy,truck,standard,north,rainy,289.6,35.34,00:00.0,00:00.0,no,delivered,3,1554.02,DEL-IND-15010,72.0,8.96,32.32,-63.04,False,1554.02,8.96,5.37,43.97,0,1,0.87,7.3492,5.6719,0,0,1.6111,0.9744,0.9302,0.7095,0.7097,0.4081,1.5815,0.9488,0.9189,-0.0553,0.2368,0.1759,-0.334,0.0054,-0.345
15011.0,shadowfax,furniture,van,standard,east,cold,90.6,5.18,00:00.0,00:00.0,no,delivered,3,468.54,DEL-IND-15011,72.0,2.41,37.59,-69.59,False,468.54,2.41,5.17,90.45,0,0,0.8,6.1518,4.5174,0,0,-0.692,0.2964,-0.4054,-1.3896,0.0923,-0.7992,-0.9098,0.2426,-0.5341,-1.0107,0.0619,-0.5822,-0.374,0.0025,-0.5315
15012.0,xpressbees,groceries,ev bike,express,west,foggy,8.0,5.59,00:00.0,00:00.0,yes,delayed,3,106.77,DEL-IND-15012,18.0,13.9,0.58,-4.1,True,106.77,13.9,13.35,19.1,1,1,0.76,4.68,2.1972,1,0,-1.6479,0.015,-0.9597,-1.361,0.1007,-0.7828,-1.7401,0.0072,-1.0183,0.6653,0.3687,0.7477,1.2607,0.1219,7.0956
15013.0,dhl,furniture,truck,express,central,foggy,205.6,15.12,00:00.0,00:00.0,yes,delayed,3,1123.36,DEL-IND-15013,18.0,18.21,11.29,0.21,False,1123.36,18.21,5.46,74.3,0,1,0.85,7.025,5.3308,1,0,0.6389,0.6882,0.3664,-0.6978,0.2958,-0.4013,0.5931,0.6686,0.3424,1.294,0.4837,1.2465,-0.316,0.0067,-0.2611
